step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,hour_of_day,account_open_step_orig,isFraud,velocity_24h,is_new_beneficiary,rule_flagged
429,TRANSFER,15197.26,C101570,235826.01,220628.75,C100641,88832.89,104030.15,21,584,0,0,1,1
429,TRANSFER,709.13,C101268,67802.15,67093.02,MULE46755,0.0,709.13,16,-428,0,1,1,0
429,TRANSFER,19270.93,C100041,217955.24,198684.31,C101519,217114.95,236385.88,21,436,0,1,1,1
429,TRANSFER,908.58,C101268,67802.15,66893.57,MULE46755,0.0,908.58,16,-428,0,1,1,0
429,TRANSFER,11175.13,C100304,153772.52,142597.4,C100070,65474.53,76649.66,21,58,0,1,1,0
429,TRANSFER,14300.72,C100759,281073.25,266772.54,C101664,80610.88,94911.6,21,-451,0,1,1,0
429,TRANSFER,36326.04,C101878,43591.25,7265.21,C101837,83645.55,119971.59,21,453,0,0,1,1
429,TRANSFER,9214.51,C100231,27090.18,17875.66,C100056,54642.56,63857.07,21,-253,0,1,1,0
429,TRANSFER,8760.25,C100153,27154.91,18394.66,C100050,247766.18,256526.43,21,673,0,1,1,1
429,TRANSFER,9668.66,C100261,38494.28,28825.62,C100929,67916.39,77585.05,21,-234,0,1,1,0
429,TRANSFER,72346.22,C100123,107066.51,34720.29,C100976,38518.34,110864.56,21,-493,0,1,1,0
429,TRANSFER,24445.98,C100763,286918.3,262472.32,C100483,94561.94,119007.91,21,298,0,1,1,0
429,TRANSFER,15567.49,C100077,105293.09,89725.6,C101940,113347.89,128915.38,21,21,0,1,1,0
429,TRANSFER,63940.6,C101367,76728.72,12788.12,C101381,145781.13,209721.73,21,-401,0,0,1,0
429,TRANSFER,1241.37,C100888,61289.68,60048.31,C101786,66484.9,67726.27,21,356,0,2,1,0
429,TRANSFER,10471.17,C101648,509345.49,498874.32,C101517,91847.91,102319.08,21,215,0,2,1,0
429,TRANSFER,880.19,C101820,311940.58,311060.39,C101319,249863.34,250743.53,21,645,0,0,1,1
429,TRANSFER,16252.36,C101673,19502.83,3250.47,C100983,134745.78,150998.14,21,424,0,3,1,1
429,TRANSFER,13858.84,C101813,73526.28,59667.44,C100297,40134.75,53993.6,21,-234,0,1,1,0
429,TRANSFER,104414.22,C100300,125297.07,20882.84,C101991,28540.14,132954.36,21,144,0,0,1,0
429,TRANSFER,1828.06,C101680,46170.44,44342.38,C100409,51903.53,53731.59,21,90,0,1,1,0
429,TRANSFER,2405.14,C100408,5729.4,3324.26,C101244,176689.12,179094.26,21,716,0,0,1,1
429,TRANSFER,30018.28,C101529,86284.33,56266.05,C101676,28095.07,58113.36,21,-472,0,0,1,0
429,TRANSFER,65022.56,C100782,180106.3,115083.74,C101840,18783.13,83805.69,21,251,0,1,1,0
429,TRANSFER,59432.96,C101663,144018.29,84585.32,C100432,29086.27,88519.23,21,-84,0,1,1,0
429,TRANSFER,15074.98,C101596,59096.95,44021.97,C100884,98488.78,113563.76,21,76,0,2,1,0
429,TRANSFER,2454.38,C101790,55700.21,53245.83,C100468,218455.39,220909.77,21,-194,0,1,1,0
429,TRANSFER,44871.85,C100365,583102.95,538231.1,C100859,33936.68,78808.53,21,-7,0,3,1,0
429,TRANSFER,23395.33,C101597,49743.59,26348.26,C100465,38991.42,62386.75,21,39,0,0,1,0
429,TRANSFER,17615.29,C100044,21138.35,3523.06,C101139,1052454.0,1070069.3,21,558,0,0,1,1
429,TRANSFER,1374.08,C100829,1968362.24,1966988.17,C101810,136086.82,137460.9,21,422,0,1,1,1
429,TRANSFER,16803.18,C100961,95518.95,78715.78,C100877,51811.5,68614.68,21,535,0,0,1,1
429,TRANSFER,932.27,C101521,103611.51,102679.24,C101780,154837.24,155769.51,21,-395,0,1,1,0
429,TRANSFER,3356.13,C101681,193658.08,190301.95,C101831,1292561.14,1295917.27,21,269,0,0,1,0
429,TRANSFER,5187.97,C101540,122083.34,116895.37,C100703,409778.07,414966.04,21,548,0,0,1,1
429,TRANSFER,7782.05,C100989,519418.1,511636.05,C101918,128752.9,136534.95,21,285,0,1,1,0
429,TRANSFER,10266.48,C100076,94715.24,84448.76,C101498,74776.87,85043.35,21,-439,0,1,1,0
429,TRANSFER,6881.82,C101631,411976.18,405094.36,C101251,93556.47,100438.29,21,-236,0,0,1,0
429,TRANSFER,5702.58,C100020,100470.17,94767.59,C101641,727763.4,733465.98,21,-118,0,2,1,0
429,TRANSFER,1046.24,C101603,567959.26,566913.02,C100181,130785.96,131832.2,21,86,0,1,1,0
429,TRANSFER,10728.72,C100212,465107.46,454378.74,C101879,140879.42,151608.14,21,332,0,2,1,0
429,TRANSFER,22117.71,C100098,26541.26,4423.54,C100085,250819.18,272936.89,21,-436,0,0,1,0
429,TRANSFER,53160.31,C101095,63792.37,10632.06,C101869,193964.32,247124.63,21,-499,0,1,1,0
430,TRANSFER,14031.81,C101856,24859.84,10828.03,C100503,176547.3,190579.12,22,152,0,1,1,0
430,TRANSFER,33761.06,C100417,46235.21,12474.16,C101159,42707.69,76468.75,22,716,0,0,1,1
430,TRANSFER,62961.76,C100782,180106.3,117144.54,C100032,217810.58,280772.34,22,251,0,2,1,0
430,TRANSFER,6881.89,C101009,239799.26,232917.37,C100170,35561.41,42443.3,22,-96,0,0,1,0
430,TRANSFER,2655.58,C101013,113822.67,111167.1,C100076,94715.24,97370.81,22,260,0,0,1,0
430,TRANSFER,208371.14,C100226,250045.37,41674.23,C100530,391565.35,599936.49,22,330,0,1,1,0
430,TRANSFER,11377.34,C101666,99853.83,88476.49,C100744,335512.03,346889.37,22,300,0,0,1,0
430,TRANSFER,2218.66,C100570,1509954.67,1507736.02,C101247,19538.83,21757.49,22,-224,0,0,1,0
430,TRANSFER,26933.72,C100927,137610.66,110676.94,C100965,14473.3,41407.01,22,383,0,3,1,0
430,TRANSFER,7540.02,C100376,180833.79,173293.76,C100470,56770.29,64310.32,22,-344,0,1,1,0
430,TRANSFER,21448.5,C100802,281850.82,260402.32,C100664,59452.14,80900.64,22,-481,0,0,1,0
430,TRANSFER,3806.49,C101268,67802.15,63995.66,MULE46755,0.0,3806.49,16,-428,0,4,0,0
430,TRANSFER,18727.27,C100527,63215.12,44487.85,C100165,440935.42,459662.69,22,-118,0,0,1,0
430,TRANSFER,6999.17,C100170,35561.41,28562.24,C101514,151464.65,158463.82,22,328,0,1,1,0
430,TRANSFER,12585.3,C101273,62778.54,50193.24,C100356,118195.74,130781.04,22,-114,0,0,1,0
430,TRANSFER,3357.99,C101119,22059.73,18701.73,C101727,210839.28,214197.27,22,-349,0,2,1,0
430,TRANSFER,16000.91,C101854,110175.71,94174.8,C100698,158241.2,174242.11,22,-46,0,0,1,0
430,TRANSFER,27470.63,C100101,32964.75,5494.13,C100454,60316.39,87787.02,22,78,0,0,1,0
430,TRANSFER,10904.09,C100733,56680.89,45776.8,C100155,203038.55,213942.64,22,13,0,1,1,0
430,TRANSFER,60893.43,C101190,73072.11,12178.69,C101831,1292561.14,1353454.57,22,444,0,0,1,1
430,TRANSFER,77788.6,C101190,93346.32,15557.72,C100152,35735.76,113524.36,22,444,0,0,1,1
430,TRANSFER,18149.81,C101996,332366.15,314216.34,C101010,1675674.49,1693824.3,22,519,0,2,1,1
430,TRANSFER,15777.05,C100880,142442.86,126665.81,C101419,431090.46,446867.51,22,112,0,1,1,0
430,TRANSFER,3873.64,C101843,909414.15,905540.51,C100128,163856.58,167730.22,22,-145,0,0,1,0
430,TRANSFER,35710.5,C101459,249360.21,213649.72,C100490,262597.91,298308.41,22,358,0,1,1,0
430,TRANSFER,19103.21,C101941,68513.86,49410.65,C100986,127088.83,146192.04,22,624,0,1,1,1
430,TRANSFER,72111.07,C100176,175823.23,103712.16,C101908,28318.74,100429.81,22,575,0,0,1,1
430,TRANSFER,13600.51,C100561,104325.36,90724.85,C100520,76244.96,89845.47,22,220,0,0,1,0
430,TRANSFER,52953.88,C100443,239816.9,186863.03,C100306,1006971.05,1059924.92,22,256,0,2,1,0
430,TRANSFER,15810.64,C101618,149917.98,134107.34,C100827,993903.35,1009713.98,22,578,0,0,1,1
430,TRANSFER,32531.06,C100495,1401101.19,1368570.13,C100257,132723.03,165254.1,22,-348,0,0,1,0
430,TRANSFER,11978.02,C100560,151865.07,139887.05,C101587,125976.21,137954.22,22,647,0,1,1,1
430,TRANSFER,64349.02,C101479,100918.96,36569.93,C100700,276137.01,340486.03,22,402,0,1,1,0
430,TRANSFER,16742.55,C100149,115016.97,98274.42,C100318,1441599.03,1458341.59,22,154,0,0,1,0
430,TRANSFER,17037.39,C101992,68466.06,51428.67,C100014,665479.14,682516.52,22,497,0,1,1,1
430,TRANSFER,7504.16,C100517,553043.99,545539.83,C100852,509998.61,517502.76,22,300,0,1,1,0
430,TRANSFER,27877.44,C100670,226222.67,198345.24,C100077,105293.09,133170.53,22,-151,0,0,1,0
430,TRANSFER,10963.31,C100327,576035.56,565072.25,C100615,43705.31,54668.61,22,67,0,0,1,0
430,TRANSFER,7982.01,C100982,78061.57,70079.56,C101435,185617.32,193599.33,22,161,0,2,1,0
430,TRANSFER,14733.66,C100963,40801.42,26067.77,C100346,79886.4,94620.05,22,-268,0,0,1,0
430,TRANSFER,27738.51,C101853,64987.93,37249.42,C101196,20699.49,48438.0,22,621,0,0,1,1
430,TRANSFER,5412.28,C101516,168679.08,163266.8,C100768,265894.89,271307.17,22,-410,0,0,1,0
430,TRANSFER,1400.37,C100060,17389.02,15988.66,C100233,659604.27,661004.63,22,15,0,0,1,0
430,TRANSFER,13468.16,C101819,68846.18,55378.02,C100988,128846.79,142314.96,22,-297,0,0,1,0
430,TRANSFER,9839.28,C101547,347577.67,337738.39,C101819,68846.18,78685.46,22,-210,0,1,1,0
430,TRANSFER,112987.65,C101288,135585.18,22597.53,C100800,72291.6,185279.25,22,-77,0,0,1,0
430,TRANSFER,9415.68,C101516,168679.08,159263.4,C100179,63064.25,72479.93,22,-410,0,0,1,0
430,TRANSFER,56996.99,C101809,160179.68,103182.69,C101214,334493.41,391490.4,22,-70,0,0,1,0
430,TRANSFER,18357.19,C101936,416514.16,398156.97,C101519,217114.95,235472.14,22,606,0,0,1,1
430,TRANSFER,4673.17,C101691,89078.32,84405.14,C101013,113822.67,118495.85,22,-271,0,0,1,0
430,TRANSFER,2258.42,C101537,66044.34,63785.91,C100568,11253.78,13512.21,22,-169,0,2,1,0
430,TRANSFER,57544.74,C101380,129447.65,71902.91,C100897,108482.18,166026.92,22,-15,0,1,1,0
430,TRANSFER,20873.0,C100369,254406.7,233533.7,C100253,5667.36,26540.37,22,-148,0,1,1,0
431,TRANSFER,12744.92,C101028,35985.13,23240.2,C100561,104325.36,117070.29,23,375,0,0,1,0
431,TRANSFER,12325.89,C101968,47020.3,34694.41,C101085,239711.46,252037.35,23,-371,0,1,1,0
431,TRANSFER,4313.89,C100660,29437.64,25123.75,C100182,10562.0,14875.9,23,-68,0,2,0,0
431,TRANSFER,2444.05,C101432,65573.31,63129.27,C101320,14364.16,16808.21,23,-282,0,0,1,0
431,TRANSFER,4476.52,C101599,527186.62,522710.1,C101607,574754.45,579230.97,23,-173,0,0,1,0
431,TRANSFER,20855.77,C100175,105033.85,84178.09,C101652,274822.08,295677.85,23,-345,0,1,1,0
431,TRANSFER,921.41,C101782,31751.4,30830.0,C100858,65675.02,66596.43,23,-257,0,1,1,0
431,TRANSFER,46624.59,C101923,219476.34,172851.75,C101581,1161768.67,1208393.26,23,-165,0,0,1,0
431,TRANSFER,12669.85,C100020,100470.17,87800.32,C101057,55858.92,68528.77,23,-118,0,3,1,0
431,TRANSFER,18154.62,C100533,117549.85,99395.23,C100783,354751.62,372906.24,23,-204,0,0,1,0
431,TRANSFER,27814.2,C100579,512374.36,484560.16,C101836,197557.69,225371.89,23,75,0,1,1,0
431,TRANSFER,12532.6,C100748,80811.06,68278.46,C101254,63294.6,75827.2,23,718,0,0,1,1
431,TRANSFER,4652.31,C100531,189214.08,184561.77,C101525,648130.75,652783.07,23,404,0,0,1,0
431,TRANSFER,5991.22,C101759,11567.19,5575.97,C100036,56666.2,62657.42,23,564,0,1,1,1
431,TRANSFER,128919.56,C101077,154703.47,25783.91,C100418,206794.84,335714.4,23,-103,0,1,1,0
431,TRANSFER,6723.46,C101495,93886.64,87163.17,C100904,60434.84,67158.31,23,18,0,1,1,0
431,TRANSFER,4959.89,C101170,353999.71,349039.82,C100542,67194.83,72154.72,23,462,0,1,1,1
431,TRANSFER,27451.67,C100758,242844.82,215393.15,C101905,1859059.79,1886511.46,23,-408,0,0,1,0
431,TRANSFER,5029.85,C101389,53476.55,48446.7,C101091,44441.36,49471.22,23,-334,0,1,1,0
431,TRANSFER,10392.96,C100306,1006971.05,996578.09,C100517,553043.99,563436.94,23,-121,0,1,1,0
431,TRANSFER,9151.29,C100679,170211.11,161059.81,C101016,46297.63,55448.92,23,-47,0,1,1,0
431,TRANSFER,14271.16,C101060,406013.23,391742.07,C101292,54518.85,68790.02,23,117,0,1,1,0
431,TRANSFER,23110.19,C101792,62959.88,39849.7,C101398,10615.91,33726.09,23,53,0,2,1,0
431,TRANSFER,6636.59,C101753,245078.08,238441.49,C101061,125377.65,132014.24,23,264,0,0,1,0
431,TRANSFER,3672.48,C101920,145466.33,141793.85,C101832,79746.58,83419.06,23,157,0,1,1,0
431,TRANSFER,6242.66,C100697,117566.14,111323.48,C100603,126203.13,132445.79,23,571,0,1,1,1
431,TRANSFER,3277.53,C100689,9979.46,6701.93,C100277,949249.54,952527.07,23,-139,0,0,1,0
431,TRANSFER,3402.36,C101241,35481.55,32079.2,C101396,33367.74,36770.1,23,191,0,0,1,0
431,TRANSFER,5306.4,C101828,130920.78,125614.37,C101485,361367.15,366673.55,23,525,0,1,1,1
431,TRANSFER,5029.62,C101892,6035.54,1005.92,C101732,3000691.36,3005720.98,23,-343,0,1,1,0
431,TRANSFER,17671.55,C100012,217631.13,199959.58,C100083,119388.44,137059.99,23,36,0,0,1,0
431,TRANSFER,32157.3,C100468,218455.39,186298.09,C100654,96293.14,128450.44,23,-40,0,0,1,0
431,TRANSFER,62427.2,C101319,249863.34,187436.14,C101176,278091.37,340518.58,23,88,0,0,1,0
431,TRANSFER,26380.33,C101695,38265.07,11884.74,C100403,42741.74,69122.07,23,-435,0,0,1,0
431,TRANSFER,6873.46,C101255,148806.81,141933.34,C100202,110079.71,116953.18,23,162,0,0,1,0
431,TRANSFER,21829.39,C101707,202063.05,180233.66,C101753,245078.08,266907.47,23,455,0,0,1,1
431,TRANSFER,20067.44,C100256,147030.39,126962.95,C100076,94715.24,114782.68,23,411,0,1,1,1
431,TRANSFER,13367.23,C101990,138708.48,125341.25,C100567,167279.17,180646.4,23,512,0,1,1,1
431,TRANSFER,4705.95,C100557,270352.44,265646.49,C100131,1632158.85,1636864.8,23,124,0,1,1,0
431,TRANSFER,7611.87,C101143,134085.38,126473.51,C101413,64236.37,71848.24,23,-2,0,1,1,0
431,TRANSFER,36195.52,C100046,218061.21,181865.69,C101578,192738.77,228934.28,23,-68,0,1,1,0
431,TRANSFER,4754.02,C101160,92792.27,88038.24,C101101,52749.72,57503.75,23,-456,0,1,1,0
431,TRANSFER,9681.27,C100209,58627.52,48946.25,C100212,465107.46,474788.74,23,-287,0,0,1,0
431,TRANSFER,3413.66,C100424,111426.91,108013.25,C100430,15888.66,19302.32,23,-23,0,0,1,0
431,TRANSFER,12279.96,C101453,234560.88,222280.92,C100482,128146.38,140426.35,23,371,0,1,1,0
431,TRANSFER,2093.75,C100333,94814.33,92720.58,C101600,315493.93,317587.68,23,670,0,1,1,1
431,TRANSFER,4007.86,C100113,125278.48,121270.61,C100057,11245.73,15253.6,23,-196,0,0,1,0
431,TRANSFER,3968.09,C101274,9895.36,5927.26,C101918,128752.9,132720.99,23,-9,0,1,1,0
431,TRANSFER,2740.88,C100498,51139.5,48398.62,C100904,60434.84,63175.72,23,-398,0,0,1,0
431,TRANSFER,5616.64,C101390,27215.91,21599.27,C101538,278093.02,283709.66,23,-333,0,2,1,0
431,TRANSFER,25199.99,C101576,148385.68,123185.69,C101932,150477.92,175677.91,23,427,0,0,1,1
431,TRANSFER,13369.88,C100224,26381.28,13011.4,C101950,41258.27,54628.15,23,-219,0,1,1,0
431,TRANSFER,875612.46,C101268,67802.15,0.0,MULE46755,0.0,875612.46,16,-428,1,5,0,0
431,TRANSFER,31320.84,C100351,208130.71,176809.87,C100094,110581.83,141902.67,23,423,0,1,1,1
431,TRANSFER,5462.8,C101824,66511.86,61049.06,C101472,367554.5,373017.3,23,297,0,1,1,0
431,TRANSFER,9828.7,C100902,336201.76,326373.07,C101400,159337.25,169165.95,23,139,0,0,1,0
431,TRANSFER,10264.87,C100472,146282.62,136017.75,C100301,33927.29,44192.16,23,648,0,0,1,1
431,TRANSFER,11359.47,C101903,74811.61,63452.15,C100699,35088.24,46447.7,23,718,0,0,1,1
431,TRANSFER,15240.91,C100865,21832.2,6591.29,C101331,94692.01,109932.92,23,383,0,0,1,0
431,TRANSFER,23089.02,C101784,881918.41,858829.39,C101536,304074.34,327163.36,23,235,0,2,1,0
431,TRANSFER,7957.47,C100963,40801.42,32843.95,C100343,78723.47,86680.95,23,-268,0,1,1,0
431,TRANSFER,29089.16,C101057,55858.92,26769.76,C101846,88187.23,117276.39,23,279,0,2,1,0
431,TRANSFER,13573.98,C100869,196160.98,182586.99,C101172,318697.75,332271.73,23,-215,0,1,1,0
431,TRANSFER,29793.91,C100682,326035.57,296241.66,C100157,37371.2,67165.11,23,-494,0,3,1,0
431,TRANSFER,37261.94,C101219,328469.99,291208.05,C101517,91847.91,129109.84,23,-45,0,0,1,0
431,TRANSFER,2217.46,C101952,91177.99,88960.54,C100825,85860.57,88078.03,23,-41,0,1,1,0
431,TRANSFER,58474.85,C100592,173475.2,115000.35,C100923,45553.97,104028.82,23,156,0,1,1,0
432,TRANSFER,2135.13,C100660,29437.64,27302.51,C100409,51903.53,54038.66,0,-68,0,3,1,0
432,TRANSFER,12612.71,C100841,367793.56,355180.85,C100448,248390.91,261003.62,0,-361,0,0,1,0
432,TRANSFER,2798.13,C100978,47471.34,44673.2,C101371,15622.59,18420.72,0,408,0,0,1,1
432,TRANSFER,11565.64,C101162,192097.02,180531.38,C101003,15407.36,26973.0,0,327,0,0,1,0
432,TRANSFER,18005.51,C100283,137633.61,119628.1,C101401,265647.49,283653.0,0,-291,0,0,1,0
432,TRANSFER,14367.59,C100220,110328.25,95960.66,C100518,192199.29,206566.88,0,-465,0,1,1,0
432,TRANSFER,40721.41,C101479,100918.96,60197.54,C100711,230461.48,271182.89,0,402,0,2,1,0
432,TRANSFER,10987.49,C100718,343603.22,332615.74,C101092,304021.09,315008.58,0,596,0,0,1,1
432,TRANSFER,1355.28,C100823,28639.94,27284.66,C100376,180833.79,182189.07,0,-16,0,1,1,0
432,TRANSFER,18202.58,C100286,227973.8,209771.22,C101300,191052.68,209255.26,0,484,0,0,1,1
432,TRANSFER,15521.98,C100073,72122.82,56600.83,C101758,158964.78,174486.76,0,391,0,1,1,0
432,TRANSFER,10720.15,C101971,128448.48,117728.33,C100918,29035.89,39756.04,0,375,0,1,1,0
432,TRANSFER,667.12,C101782,31751.4,31084.28,C101960,475171.35,475838.48,0,-257,0,2,1,0
432,TRANSFER,53117.81,C101063,121128.81,68011.0,C100625,81948.01,135065.82,0,259,0,0,1,0
432,TRANSFER,8305.66,C100464,42475.98,34170.33,C100175,105033.85,113339.51,0,-108,0,1,1,0
432,TRANSFER,24511.73,C101707,202063.05,177551.32,C101698,27599.27,52111.0,0,455,0,1,1,1
432,TRANSFER,3847.0,C101298,58124.42,54277.42,C101505,713355.09,717202.09,0,-55,0,1,1,0
432,TRANSFER,11005.21,C101674,19279.15,8273.95,C100963,40801.42,51806.63,0,554,0,1,1,1
432,TRANSFER,17218.81,C100885,142082.09,124863.28,C100053,3044740.12,3061958.93,0,312,0,0,1,0
432,TRANSFER,16512.59,C100571,212760.71,196248.12,C101147,86103.07,102615.66,0,-469,0,1,1,0
432,TRANSFER,7746.32,C101609,94212.48,86466.16,C100257,132723.03,140469.35,0,584,0,1,1,1
432,TRANSFER,84253.89,C100592,173475.2,89221.31,C100077,105293.09,189546.98,0,156,0,2,1,0
432,TRANSFER,9225.4,C100689,11070.48,1845.08,C101613,56605.78,65831.18,0,-139,0,1,1,0
432,TRANSFER,33927.91,C101376,209034.44,175106.54,C101042,33936.12,67864.03,0,626,0,1,1,1
432,TRANSFER,16460.04,C101043,54682.75,38222.7,C100690,21260.45,37720.5,0,-151,0,3,1,0
432,TRANSFER,14493.84,C101835,138436.95,123943.11,C101639,19628.27,34122.11,0,148,0,1,1,0
432,TRANSFER,17824.87,C100845,28160.76,10335.89,C101471,68607.56,86432.43,0,26,0,1,1,0
432,TRANSFER,12329.49,C101807,119481.34,107151.85,C101466,506333.03,518662.52,0,74,0,0,1,0
432,TRANSFER,32183.83,C101774,365333.67,333149.84,C100933,350691.68,382875.51,0,437,0,0,1,1
432,TRANSFER,15364.3,C100117,112312.56,96948.26,C101432,65573.31,80937.62,0,34,0,0,1,0
432,TRANSFER,8880.29,C101404,16013.22,7132.93,C101579,19829.93,28710.21,0,719,0,0,1,1
432,TRANSFER,16133.18,C100119,249458.48,233325.3,C100990,212963.26,229096.44,0,78,0,0,1,0
432,TRANSFER,22721.28,C100090,124757.21,102035.92,C100649,1743163.4,1765884.68,0,-291,0,0,1,0
432,TRANSFER,6429.81,C101714,38632.6,32202.78,C101368,142019.87,148449.69,0,-153,0,1,1,0
432,TRANSFER,20100.65,C101481,286993.69,266893.04,C101128,41300.37,61401.02,0,-95,0,1,1,0
432,TRANSFER,5030.57,C100223,38068.7,33038.13,C101602,18630.81,23661.38,0,416,0,0,1,1
432,TRANSFER,1286889.42,C100507,151835.85,0.0,C100488,515701.55,1802590.97,19,570,0,0,1,1
432,TRANSFER,27798.14,C100847,46864.43,19066.29,C101263,683028.98,710827.13,0,-136,0,0,1,0
432,TRANSFER,21211.27,C100747,56171.33,34960.06,C100614,10634.17,31845.43,0,303,0,1,1,0
432,TRANSFER,5550.75,C100249,399834.71,394283.96,C100703,409778.07,415328.82,0,690,0,0,1,1
432,TRANSFER,41923.66,C100210,254860.64,212936.98,C100334,54729.11,96652.77,0,591,0,2,1,1
432,TRANSFER,12339.22,C100625,81948.01,69608.79,C101898,45991.17,58330.39,0,621,0,0,1,1
432,TRANSFER,22931.77,C101202,68360.98,45429.21,C101454,570437.56,593369.33,0,-34,0,0,1,0
432,TRANSFER,10642.25,C100701,25992.07,15349.82,C100780,600434.03,611076.29,0,-367,0,1,1,0
432,TRANSFER,13644.16,C101737,629914.5,616270.34,C100209,58627.52,72271.68,0,93,0,0,1,0
433,TRANSFER,20441.63,C100641,88832.89,68391.26,C101155,38879.82,59321.45,1,-187,0,1,1,0
433,TRANSFER,8222.52,C100358,421307.18,413084.65,C101419,431090.46,439312.99,1,355,0,1,1,0
433,TRANSFER,1261.34,C100723,122464.44,121203.11,C101586,28900.75,30162.08,1,-93,0,0,1,0
433,TRANSFER,49756.43,C101769,242925.06,193168.62,C101695,38265.07,88021.5,1,490,0,1,1,1
433,TRANSFER,118979.29,C101534,173772.2,54792.92,C101778,90635.35,209614.64,1,-350,0,1,1,0
433,TRANSFER,2827.86,C101617,42547.95,39720.09,C101430,14384.88,17212.74,1,-281,0,0,1,0
433,TRANSFER,8457.0,C101007,352354.36,343897.36,C100962,142247.34,150704.34,1,-279,0,0,1,0
433,TRANSFER,3428.37,C101937,173454.88,170026.51,C101004,71794.84,75223.21,1,-132,0,1,0,0
433,TRANSFER,7934.25,C100684,16603.24,8668.99,C100637,76363.2,84297.45,1,481,0,0,1,1
433,TRANSFER,5300.89,C100776,192354.33,187053.44,C101797,27819.14,33120.03,1,559,0,2,1,1
433,TRANSFER,20763.92,C100917,888371.37,867607.45,C101464,178036.37,198800.28,1,-499,0,0,0,0
433,TRANSFER,19547.92,C100394,34031.55,14483.63,C101858,60487.51,80035.43,1,-184,0,0,1,0
433,TRANSFER,36777.93,C100394,44133.52,7355.59,C100806,783368.78,820146.71,1,-184,0,0,1,0
433,TRANSFER,6802.96,C100508,292526.72,285723.75,C101406,231328.54,238131.5,1,388,0,0,1,0
433,TRANSFER,27820.07,C100394,34031.55,6211.48,C100516,100025.4,127845.48,1,-184,0,0,1,0
433,TRANSFER,7194.85,C100358,421307.18,414112.33,C101237,240274.7,247469.54,1,355,0,1,1,0
433,TRANSFER,7590.17,C101763,200462.94,192872.77,C100383,53081.46,60671.63,1,2,0,0,1,0
433,TRANSFER,31761.16,C101353,38113.4,6352.23,C101823,76660.14,108421.31,1,285,0,0,1,0
433,TRANSFER,24836.88,C100973,48979.88,24143.0,C100495,1401101.19,1425938.07,1,327,0,0,1,0
433,TRANSFER,4943.47,C101350,106716.57,101773.1,C100785,110565.57,115509.04,1,169,0,0,1,0
433,TRANSFER,8662.26,C100086,88049.73,79387.47,C100794,369699.14,378361.4,1,-404,0,2,1,0
433,TRANSFER,3796.7,C100259,191206.5,187409.79,C100210,254860.64,258657.34,1,-314,0,0,1,0
433,TRANSFER,62947.06,C101949,94078.62,31131.56,C101609,94212.48,157159.54,1,-163,0,0,1,0
433,TRANSFER,28849.95,C100132,62714.81,33864.85,C101500,73700.61,102550.56,1,311,0,1,1,0
433,TRANSFER,6010.97,C101182,42004.62,35993.66,C101637,490732.94,496743.91,1,-98,0,0,1,0
433,TRANSFER,12174.89,C100869,196160.98,183986.09,C100672,56542.26,68717.14,1,-215,0,2,1,0
433,TRANSFER,3508.61,C100752,14144.96,10636.35,C101017,351030.05,354538.66,1,-386,0,0,1,0
433,TRANSFER,7425.46,C101448,51742.83,44317.36,C100152,35735.76,43161.22,1,719,0,1,1,1
433,TRANSFER,5715.17,C101331,94692.01,88976.84,C101311,214730.01,220445.19,1,637,0,1,1,1
433,TRANSFER,63272.24,C101240,375641.93,312369.68,C100512,127956.5,191228.74,1,36,0,0,1,0
433,TRANSFER,7888.17,C100816,17069.54,9181.37,C100249,399834.71,407722.88,1,441,0,1,1,1
433,TRANSFER,13673.09,C101263,683028.98,669355.9,C101697,80920.25,94593.34,1,-90,0,0,1,0
433,TRANSFER,7033.12,C100923,45553.97,38520.85,C100570,1509954.67,1516987.79,1,410,0,1,1,1
433,TRANSFER,15600.8,C101582,108460.37,92859.57,C100740,35471.14,51071.94,1,-345,0,0,1,0
433,TRANSFER,35066.89,C100932,405883.65,370816.76,C101410,7085.31,42152.21,1,289,0,1,1,0
433,TRANSFER,15220.56,C100546,67895.87,52675.3,C100621,43490.15,58710.71,1,452,0,2,1,1
433,TRANSFER,8138.79,C101581,1161768.67,1153629.88,C101347,122162.74,130301.52,1,549,0,2,1,1
433,TRANSFER,4591.69,C100583,148415.39,143823.7,C100770,315297.04,319888.73,1,616,0,1,1,1
433,TRANSFER,10794.35,C100635,420378.19,409583.84,C101482,317966.78,328761.13,1,-437,0,0,1,0
433,TRANSFER,7847.29,C100786,100003.7,92156.41,C101321,67793.07,75640.36,1,-283,0,1,1,0
433,TRANSFER,5718.09,C101235,190032.9,184314.82,C101194,85908.31,91626.39,1,-200,0,1,1,0
433,TRANSFER,20128.71,C100353,125124.88,104996.17,C100378,103897.2,124025.91,1,717,0,0,1,1
433,TRANSFER,16646.67,C101907,28073.79,11427.12,C100911,951227.72,967874.39,1,513,0,0,1,1
433,TRANSFER,11270.05,C100213,833997.0,822726.95,C100611,265259.83,276529.88,1,-250,0,1,1,0
433,TRANSFER,1709.36,C101794,16771.37,15062.01,C100982,78061.57,79770.93,1,-82,0,0,1,0
433,TRANSFER,8304.14,C100441,195909.65,187605.52,C100246,14785.46,23089.6,1,-497,0,1,1,0
