step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,hour_of_day,account_open_step_orig,isFraud,velocity_24h,is_new_beneficiary,rule_flagged,amount_vs_sender_avg,drain_ratio,account_age_steps,suspicion_score,shap_amount,shap_amount_vs_sender_avg,shap_drain_ratio,shap_velocity_24h,shap_is_new_beneficiary,shap_hour_of_day,shap_account_age_steps
484,TRANSFER,29492.39,C100011,832858.81,803366.42,C100635,420378.19,449870.58,4,604,0,0,1,1,0.41861452712265956,0.03541103203314857,0,0.0,-3.013765,-1.8913609,-5.6584744,-0.4786451,-0.54374427,2.2253532,-0.16548668
484,TRANSFER,17731.31,C100125,124469.74,106738.43,C101863,708766.32,726497.63,4,607,0,0,1,1,0.24507288407203778,0.14245478459262467,0,0.0,-3.013765,-1.8913609,-5.6584744,-0.4786451,-0.54374427,2.2253532,-0.16548668
484,TRANSFER,880066.58,C101450,14800.66,0.0,C101167,46930.75,926997.34,13,601,0,0,1,1,6.339131637469084,2.0,0,0.5,-0.6822045,0.031519886,1.7378148,-0.5615476,-1.1126543,-4.6463933,-0.18016724
484,TRANSFER,16101.14,C101986,25622.7,9521.55,C101115,242456.27,258557.42,4,703,0,0,1,1,1.0238636498402773,0.628393572886542,0,0.0,-3.013765,-1.8913609,-5.6584744,-0.4786451,-0.54374427,2.2253532,-0.16548668
484,TRANSFER,7586.12,C101017,351030.05,343443.93,C100628,37043.5,44629.63,4,703,0,0,1,1,0.7983398149149924,0.021611027318031606,0,0.0,-3.013765,-1.8913609,-5.6584744,-0.4786451,-0.54374427,2.2253532,-0.16548668
484,TRANSFER,11928.35,C100554,157447.15,145518.79,C100929,67916.39,79844.75,4,572,0,1,1,1,0.08375378123306755,0.07576097757247433,0,0.0,-3.2407174,-1.6998246,-5.658995,0.23644252,-0.5487397,2.1872785,-0.13000211
484,TRANSFER,37974.81,C101460,111545.15,73570.34,C100757,146950.35,184925.16,4,696,0,2,1,1,1.0522228988419016,0.34044339892859526,0,0.0,-3.2493896,-1.5650817,-5.413605,-0.23514885,-0.5779855,2.499351,-0.11812753
484,TRANSFER,1631.77,C100858,65675.02,64043.25,C101183,194444.24,196076.01,4,631,0,2,1,1,0.7488411112976182,0.024846128710733547,0,0.0,-3.2493896,-1.5650817,-5.413605,-0.23514885,-0.5779855,2.499351,-0.11812753
484,TRANSFER,14717.12,C101146,269072.98,254355.86,C100422,634040.86,648757.98,4,644,0,0,1,1,0.7509349426079294,0.05469564428208288,0,0.0,-3.013765,-1.8913609,-5.6584744,-0.4786451,-0.54374427,2.2253532,-0.16548668
484,TRANSFER,40988.6,C100434,73781.05,32792.45,C100752,14144.96,55133.56,4,572,0,2,1,1,0.41048565063262576,0.5555437337907226,0,0.0,-3.2493896,-1.5650817,-5.413605,-0.23514885,-0.5779855,2.499351,-0.11812753
484,TRANSFER,1429.7,C101483,475464.56,474034.86,C100271,0.0,1429.7,12,508,0,1,1,1,0.021503846510798404,0.0030069538726503614,0,0.0,-2.5863402,-1.2650838,-3.8894126,0.24856035,-0.7431547,-2.7366734,-0.1278737
484,TRANSFER,11201.03,C101275,25377.45,14176.42,C100419,6047.98,17249.01,4,617,0,0,1,1,0.8250921882071149,0.44137728573989904,0,0.0,-3.013765,-1.8913609,-5.6584744,-0.4786451,-0.54374427,2.2253532,-0.16548668
484,TRANSFER,3195.25,C100583,148415.39,145220.14,C101858,60487.51,63682.76,4,616,0,0,1,1,0.6749931311091374,0.02152910153050839,0,0.0,-3.013765,-1.8913609,-5.6584744,-0.4786451,-0.54374427,2.2253532,-0.16548668
485,TRANSFER,55777.03,C100183,66932.44,11155.41,C100950,24255.26,80032.3,5,484,0,0,1,1,1.4478182199850536,0.8333332835318717,1,0.0,-2.3880923,-1.6530298,-3.7581031,-0.61087686,-0.6987975,-2.6518826,-0.1919473
485,TRANSFER,1393.03,C100462,81999.39,80606.36,C100600,51403.45,52796.48,5,586,0,2,1,1,0.5026788815365115,0.016988297108063852,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
485,TRANSFER,13166.53,C100475,103133.23,89966.7,C101000,441894.85,455061.38,5,646,0,0,1,1,1.36222909896404,0.12766525396324735,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
485,TRANSFER,1153.18,C100629,93814.94,92661.76,C100355,7160.03,8313.21,5,567,0,0,1,1,0.9055012589711509,0.012292072030318412,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
485,TRANSFER,18265.04,C100454,60316.39,42051.36,C100764,51513.3,69778.34,5,605,0,1,1,1,1.4666073547808969,0.30282051031237117,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
485,TRANSFER,16711.3,C101864,20053.56,3342.26,C101460,111545.15,128256.45,5,462,0,1,1,1,1.0140397321256216,0.8333333333333333,23,0.0,-2.608767,-1.5007596,-3.7594745,0.19203712,-0.7240934,-2.5605788,-0.02000361
485,TRANSFER,19359.61,C100792,38447.33,19087.72,C100665,113840.75,133200.36,5,717,0,0,1,1,0.17010456589270603,0.5035358762233945,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
485,TRANSFER,1321322.12,C101483,475464.56,0.0,C100121,104095.12,1425417.24,12,508,0,2,1,1,19.873755375115586,2.0,0,0.7,0.96619105,-0.7863658,1.7041554,-1.0684072,-1.3424056,-4.3377824,-0.14684583
485,TRANSFER,7332.7,C101025,100296.29,92963.59,C101816,91549.21,98881.92,5,545,0,1,1,1,0.05225086187125373,0.07311038125139026,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
485,TRANSFER,40584.08,C100417,48700.9,8116.82,C101300,191052.68,231636.76,5,716,0,0,1,1,0.843482611176553,0.8333332648883286,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
485,TRANSFER,8509.33,C101490,23043.94,14534.61,C100661,42612.34,51121.67,5,503,0,0,1,1,1.1771959467930557,0.3692654120779693,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
485,TRANSFER,7100.17,C100366,378237.13,371136.95,C101678,43289.91,50390.08,5,646,0,2,1,1,0.08858723992342908,0.018771742478058673,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
485,TRANSFER,1123801.16,C101208,336064.84,0.0,C100643,31313.23,1155114.39,18,-211,0,0,1,1,6.65796320856696,2.0,696,3.3,-0.6932773,0.2977059,1.7925155,-0.20198356,-1.0194705,-4.595793,1.0058187
486,TRANSFER,25148.2,C100449,263794.32,238646.13,C101584,143029.02,168177.22,6,541,0,0,1,1,0.42657572394823423,0.09533260610008586,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
486,TRANSFER,1458192.58,C101529,86284.33,0.0,C101271,66736.52,1524929.1,16,-472,0,5,1,1,12.841237194313145,2.0,958,56.5,0.8001306,0.48024136,1.8272117,-1.7645714,-1.3788182,-1.0241828,1.2843868
486,TRANSFER,36452.92,C101664,80610.88,44157.96,C100356,118195.74,154648.66,6,536,0,1,1,1,0.2932343387863987,0.4522084363798038,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,13765.79,C100492,247495.22,233729.43,C101091,44441.36,58207.15,6,591,0,1,1,1,1.365320885232347,0.055620427739978176,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,8808.66,C101025,100296.29,91487.63,C101876,25647.12,34455.78,6,545,0,2,1,1,0.06276815864972492,0.08782637922100608,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
486,TRANSFER,1245975.03,C100570,1509954.67,263979.64,C100084,336680.16,1582655.19,10,-224,0,4,1,1,20.918985560276294,0.8251737980981907,710,0.1,-0.5234427,0.17656747,-3.3409398,-0.5222855,-1.3464574,-1.7314777,0.47874555
486,TRANSFER,7442.54,C100699,35088.24,27645.69,C101392,37994.07,45436.61,6,612,0,1,1,1,0.6455349051815118,0.21210924229884429,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,23031.12,C100374,64496.31,41465.19,C100990,212963.26,235994.37,6,691,0,0,1,1,0.3387149766255802,0.3570920568944177,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
486,TRANSFER,3679.0,C101520,41239.78,37560.78,C101604,107383.59,111062.59,6,553,0,0,1,1,0.9838378887603728,0.08920998123656335,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
486,TRANSFER,21213.89,C101996,332366.15,311152.26,C100694,529116.36,550330.25,6,519,0,1,1,1,1.1305675906149506,0.06382686684549554,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,17665.66,C100460,21779.06,4113.41,C101483,475464.56,493130.22,6,497,0,1,1,1,0.948437027641938,0.8111305079282576,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,50320.79,C101439,994519.88,944199.09,C100902,336201.76,386522.55,6,647,0,0,1,1,1.1437441280900578,0.05059807351462899,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
486,TRANSFER,81099.59,C100771,197215.05,116115.45,C100676,646245.95,727345.54,6,683,0,1,1,1,1.6369871862475458,0.41122414339067936,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,4966.48,C100897,108482.18,103515.7,C101608,253677.77,258644.24,6,707,0,1,1,1,0.08896506987987138,0.04578152835792938,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,4619.77,C101170,353999.71,349379.94,C101749,469402.7,474022.47,6,462,0,1,1,1,0.07309618277845727,0.01305020843096171,24,0.0,-2.608767,-1.5007596,-3.7594745,0.19203712,-0.7240934,-2.5605788,-0.02000361
486,TRANSFER,9415.62,C100366,378237.13,368821.51,C101487,135758.71,145174.32,6,646,0,2,1,1,0.11747659393617864,0.024893431271541217,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
486,TRANSFER,18680.05,C101377,70610.55,51930.5,C100792,38447.33,57127.38,6,617,0,1,1,1,0.3679780742387868,0.2645504106680942,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,33263.16,C100613,61656.18,28393.02,C100897,108482.18,141745.34,6,473,0,0,1,1,1.6096991440652755,0.5394943377938757,13,0.0,-2.3880923,-1.6598232,-3.7581031,-0.61087686,-0.6987975,-2.634504,-0.16082121
486,TRANSFER,2270.92,C100610,13337.81,11066.9,C100776,192354.33,194625.25,6,534,0,0,1,1,0.04348051292706986,0.17026183458903674,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
486,TRANSFER,16186.06,C100157,37371.2,21185.14,C101698,27599.27,43785.32,6,714,0,1,1,1,0.23983532090125917,0.4331158753264546,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
486,TRANSFER,58759.93,C101055,70511.91,11751.99,C101923,219476.34,278236.27,6,645,0,0,1,1,0.9995266446419563,0.8333334042433398,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
486,TRANSFER,4082.3,C100333,94814.33,90732.03,C100466,58185.45,62267.75,6,670,0,1,1,1,0.8799710290507057,0.04305572796854653,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
487,TRANSFER,7868.64,C100525,223881.24,216012.6,C101937,173454.88,181323.52,7,661,0,0,1,1,0.9350966809899576,0.03514649105927768,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
487,TRANSFER,6736.08,C101874,21280.53,14544.45,C101689,498921.51,505657.59,7,537,0,0,1,1,0.12098568032817335,0.31653722910096693,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
487,TRANSFER,6772.9,C100486,112254.74,105481.84,C101163,222334.32,229107.22,7,664,0,0,1,1,1.0543898088780632,0.060335091417965954,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
487,TRANSFER,857835.78,C100091,210088.64,0.0,C101644,71055.03,928890.8,8,470,0,2,1,1,7.142555391151295,2.0,17,0.2,-1.2984947,0.002588675,1.5717037,-0.77674925,-1.2111269,-4.705358,-0.0979365
487,TRANSFER,36806.05,C101103,349120.81,312314.76,C100360,649526.02,686332.08,7,713,0,2,1,1,0.36204960363779065,0.10542496736301683,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
487,TRANSFER,2200.09,C101989,33200.66,31000.57,C101384,90384.28,92584.37,7,643,0,0,1,1,0.7356371527421186,0.06626645373917266,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,3643.34,C100024,19927.0,16283.66,C100033,61310.32,64953.66,8,673,0,0,1,1,0.4009628528805441,0.1828343453605661,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,1196732.13,C100123,107066.51,0.0,C100840,73691.66,1270423.79,1,-493,1,0,1,1,11.102931783700372,2.0,981,99.9,0.22371325,-0.08397074,2.3067822,-0.17402333,-0.4862081,4.710856,1.0032493
488,TRANSFER,4520.01,C100478,246367.37,241847.36,C101220,547097.18,551617.19,8,568,0,0,1,1,0.02797230840422898,0.018346626016261813,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,5911.33,C101535,19873.36,13962.03,C100050,247766.18,253677.51,8,581,0,0,1,1,1.2058321812339459,0.2974499531030485,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,5316.23,C101213,28847.68,23531.46,C101453,234560.88,239877.11,8,692,0,2,1,1,0.8421522808201831,0.18428622336354256,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
488,TRANSFER,42425.4,C101857,99947.73,57522.34,C100131,1632158.85,1674584.24,8,572,0,0,1,1,1.1710669285237494,0.42447587353909894,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,16177.97,C101105,104150.26,87972.29,C101805,4229.44,20407.41,8,620,0,0,1,1,0.624501140020772,0.15533297756529846,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,3915.42,C101466,506333.03,502417.61,C100310,266116.32,270031.74,8,687,0,0,1,1,1.032863701149007,0.007732894691859229,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,16677.05,C100979,1559065.07,1542388.02,C100022,115371.87,132048.92,8,697,0,0,1,1,0.8083534654348948,0.01069682742619588,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,8991.64,C101128,41300.37,32308.73,C101012,59552.67,68544.31,8,712,0,0,1,1,0.8974869664132303,0.21771330377911866,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
488,TRANSFER,2116667.11,C100244,178216.84,0.0,MULE156947,0.0,2116667.11,16,-400,1,3,0,1,8.370220215306976,2.0,888,100.0,3.8440893,0.32202622,1.993464,-0.26043934,4.018139,-0.10898475,0.17262408
488,TRANSFER,10759.76,C100266,204872.29,194112.53,C101268,67802.15,78561.92,8,583,0,0,1,1,0.6843159905927548,0.052519352421940516,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
489,TRANSFER,19818.23,C100809,23781.88,3963.65,C101175,11925.72,31743.95,9,544,0,1,1,1,0.14448145725260628,0.8333331931705987,0,0.0,-2.5943441,-1.4526827,-3.7594745,0.19323318,-0.7246261,-2.6110082,-0.15695137
489,TRANSFER,86788.36,C100330,104146.04,17357.67,C100511,765374.98,852163.35,9,631,0,0,1,1,0.9485432142672796,0.8333332693206579,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
489,TRANSFER,20021.05,C100216,100060.8,80039.74,C101419,431090.46,451111.52,9,533,0,1,1,1,0.8451689394395605,0.20008884598164314,0,0.0,-2.5943441,-1.4526827,-3.7594745,0.19323318,-0.7246261,-2.6110082,-0.15695137
489,TRANSFER,47544.5,C101198,337630.74,290086.23,C100468,218455.39,265999.89,9,469,0,1,1,1,0.4941349411841615,0.14081804281209703,20,0.0,-2.608767,-1.4594762,-3.7594745,0.19203712,-0.7240934,-2.5936294,-0.110738836
489,TRANSFER,9260.29,C101065,99206.56,89946.28,C101417,306599.94,315860.22,9,536,0,1,1,1,0.7315611569134459,0.09334352486367838,0,0.0,-2.5943441,-1.4526827,-3.7594745,0.19323318,-0.7246261,-2.6110082,-0.15695137
489,TRANSFER,23131.55,C101618,149917.98,126786.43,C100207,166906.13,190037.68,9,578,0,3,1,1,0.39728297783132804,0.15429470167620987,0,0.0,-2.475803,-1.2796365,-3.3898907,0.0047643343,-0.84333175,-2.1111095,-0.14329872
489,TRANSFER,7518.38,C100055,198735.44,191217.06,C101111,424462.48,431980.86,9,473,0,0,1,1,0.06806107096858247,0.03783109846940234,16,0.0,-2.3880923,-1.6478076,-3.7581031,-0.61087686,-0.6987975,-2.6465197,-0.16082121
489,TRANSFER,10773.0,C101970,15116.68,4343.68,C100012,217631.13,228404.13,9,615,0,1,1,1,0.05421299332198817,0.7126564827726722,0,0.0,-2.5943441,-1.4526827,-3.7594745,0.19323318,-0.7246261,-2.6110082,-0.15695137
489,TRANSFER,24075.36,C101632,45100.31,21024.95,C100873,10157.27,34232.63,9,474,0,0,1,1,1.489848802535447,0.5338180602306282,15,0.0,-2.3880923,-1.6478076,-3.7581031,-0.61087686,-0.6987975,-2.6465197,-0.16082121
489,TRANSFER,6764.17,C101538,278093.02,271328.85,C101214,334493.41,341257.58,9,642,0,1,1,1,1.290470040910223,0.024323408045264852,0,0.0,-2.5943441,-1.4526827,-3.7594745,0.19323318,-0.7246261,-2.6110082,-0.15695137
490,TRANSFER,16189.68,C100401,320048.89,303859.21,C101459,249360.21,265549.9,10,487,0,0,1,1,0.15747763632322492,0.05058502155717522,3,0.0,-2.5804498,-1.6295782,-3.8895862,-0.6055461,-0.7091306,-2.3464909,-0.1919473
490,TRANSFER,40422.02,C100349,242643.46,202221.44,C101654,208553.17,248975.19,10,467,0,0,1,1,0.6622275340300281,0.16659018957279953,23,0.0,-2.5804498,-1.6656394,-3.8895862,-0.6055461,-0.7091306,-2.3080773,-0.07008602
490,TRANSFER,36546.85,C100859,43856.22,7309.37,C101268,67802.15,104349.0,10,537,0,1,1,1,1.3771409762247675,0.8333333333333333,0,0.0,-2.7867017,-1.4412465,-3.890957,0.19856392,-0.7349593,-2.2936003,-0.15695137
490,TRANSFER,6609.32,C100329,327619.72,321010.4,C101332,10273.39,16882.71,10,666,0,0,1,1,0.12926549291562972,0.020173755108514227,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
490,TRANSFER,2654.8,C100503,176547.3,173892.5,C101411,8717.29,11372.09,10,658,0,0,1,1,0.906746044976886,0.015037329939342037,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
490,TRANSFER,2292.11,C100384,224323.73,222031.62,C100222,109446.62,111738.73,10,602,0,0,1,1,0.8137052341597796,0.010217866830227903,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
490,TRANSFER,28321.28,C101464,178036.37,149715.09,C100101,12614.69,40935.96,10,522,0,0,1,1,0.7944132220360633,0.1590758113075435,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
490,TRANSFER,8082.09,C100021,38254.5,30172.4,C100783,354751.62,362833.71,10,607,0,0,1,1,0.11353905718185918,0.21127161510410541,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
491,TRANSFER,40865.48,C100991,695844.58,654979.1,C100473,198988.61,239854.1,11,577,0,0,1,1,0.4336001622430634,0.058727884321524794,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
491,TRANSFER,11219.57,C101688,2307746.1,2296526.53,C100411,653967.61,665187.19,11,699,0,1,1,1,0.9216321254789781,0.004861700340431731,0,0.0,-2.5867443,-1.2727561,-3.8894126,0.2230149,-0.7429945,-2.703748,-0.1273375
491,TRANSFER,14150.29,C100295,300526.4,286376.11,C100489,98449.57,112599.86,11,510,0,1,1,1,0.9599740846229776,0.047085014827316335,0,0.0,-2.5867443,-1.2727561,-3.8894126,0.2230149,-0.7429945,-2.703748,-0.1273375
491,TRANSFER,3332.02,C100305,54618.82,51286.8,C101628,430339.22,433671.23,11,542,0,1,1,1,0.7990445370274019,0.061004979602268965,0,0.0,-2.5867443,-1.2727561,-3.8894126,0.2230149,-0.7429945,-2.703748,-0.1273375
491,TRANSFER,309394.04,C101616,412467.35,103073.32,C100500,191701.0,501095.04,11,586,0,2,1,1,1.1514558551828746,0.7501055295649461,0,0.0,-2.5936542,-1.1041232,-3.5718427,-0.53343344,-0.79624003,-2.6765323,-0.11546296
491,TRANSFER,1315421.33,C100396,58087.63,0.0,C100907,101118.13,1416539.46,14,-262,0,1,1,1,15.719441725344911,2.0,753,97.7,1.3835481,1.9029706,1.9232494,0.43278927,-0.99588424,-1.331497,0.38544002
491,TRANSFER,71212.76,C100837,130197.36,58984.61,C101849,37306.89,108519.65,11,570,0,0,1,1,0.648374618039266,0.5469600919711428,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
491,TRANSFER,20468.35,C101972,130811.77,110343.42,C100804,35361.12,55829.47,11,526,0,1,1,1,0.2305608505929357,0.1564717762017898,0,0.0,-2.5867443,-1.2727561,-3.8894126,0.2230149,-0.7429945,-2.703748,-0.1273375
491,TRANSFER,44576.76,C101244,176689.12,132112.36,C100110,157715.16,202291.92,11,537,0,0,1,1,1.0345841261350444,0.2522892184872504,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
491,TRANSFER,11659.91,C101360,92306.1,80646.19,C101785,22953.19,34613.1,11,658,0,0,1,1,0.12293481765014129,0.12631787064993538,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
491,TRANSFER,4232.36,C100581,315400.51,311168.15,C100540,175657.15,179889.51,11,527,0,0,1,1,1.1087077037432402,0.013419001763820862,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
491,TRANSFER,6111.38,C101040,447596.32,441484.93,C100487,273088.31,279199.69,11,488,0,0,1,1,0.13060459056650472,0.013653776241949443,3,0.0,-2.3714025,-1.4610878,-3.8880417,-0.6128553,-0.7171659,-2.7883985,-0.16233341
492,TRANSFER,1491647.28,C101019,8487.3,0.0,C101592,856996.16,2348643.44,14,295,0,1,1,1,17.67637605920209,2.0,197,55.2,0.1669796,0.68765736,1.9252979,0.23895863,-1.1224475,-1.3669002,-0.3551602
492,TRANSFER,22213.13,C100200,51666.13,29453.0,C101835,138436.95,160650.08,12,600,0,0,1,1,0.36849505256026505,0.4299360141740827,0,0.0,-2.3502975,-1.4680284,-3.8880417,-0.65513396,-0.71785885,-2.8872056,-0.18109499
492,TRANSFER,40818.72,C101708,83245.76,42427.04,C100245,46881.46,87700.19,12,476,0,1,1,1,1.0957017234920206,0.4903399284239822,16,0.0,-2.6007633,-1.2730377,-3.8894126,0.2473643,-0.74262196,-2.7395701,-0.101936735
492,TRANSFER,9604.15,C101693,20196.33,10592.18,C100723,122464.44,132068.59,12,547,0,0,1,1,1.1461034439285152,0.47553936779603023,0,0.0,-2.3502975,-1.4680284,-3.8880417,-0.65513396,-0.71785885,-2.8872056,-0.18109499
492,TRANSFER,5472.23,C100385,47244.82,41772.59,C100676,646245.95,651718.18,12,609,0,0,1,1,0.9494435456299855,0.11582708961532713,0,0.0,-2.3502975,-1.4680284,-3.8880417,-0.65513396,-0.71785885,-2.8872056,-0.18109499
492,TRANSFER,6272.77,C100435,31269.11,24996.35,C100901,18255.09,24527.86,12,473,0,0,1,1,0.8785934234627333,0.20060596544001413,19,0.0,-2.3709981,-1.4759823,-3.8880417,-0.6531912,-0.7173261,-2.8901024,-0.15201911
493,TRANSFER,12392.27,C101581,1161768.67,1149376.39,C101168,32818.55,45210.83,13,549,0,0,1,1,1.1296755808695906,0.010666727654137894,0,0.0,-2.3502975,-1.4680284,-3.8880417,-0.65513396,-0.7234573,-2.881607,-0.18109499
493,TRANSFER,7140.13,C100715,107051.64,99911.5,C100321,446562.54,453702.68,13,687,0,0,1,1,1.8255808233981776,0.06669799734034901,0,0.0,-2.3502975,-1.4680284,-3.8880417,-0.65513396,-0.7234573,-2.881607,-0.18109499
493,TRANSFER,1577.12,C101550,40488.99,38911.87,C100699,35088.24,36665.36,13,620,0,0,1,1,0.5904192920160409,0.038951823693305264,0,0.0,-2.3502975,-1.4680284,-3.8880417,-0.65513396,-0.7234573,-2.881607,-0.18109499
493,TRANSFER,6516.38,C100263,78121.78,71605.4,C101719,138278.52,144794.9,13,564,0,0,1,1,0.0458807710721287,0.08341310195441015,0,0.0,-2.3502975,-1.4680284,-3.8880417,-0.65513396,-0.7234573,-2.881607,-0.18109499
493,TRANSFER,26866.17,C100339,271773.5,244907.33,C101570,235826.01,262692.18,13,496,0,1,1,1,0.24895473772416457,0.098855002419294,0,0.0,-2.5863402,-1.2650838,-3.8894126,0.24856035,-0.74875313,-2.7310748,-0.1278737
493,TRANSFER,7705.41,C100055,198735.44,191030.03,C101649,105027.98,112733.39,13,473,0,1,1,1,0.06975418332832671,0.03877219885894534,20,0.0,-2.6007633,-1.2730377,-3.8894126,0.2473643,-0.7482204,-2.7339716,-0.101936735
493,TRANSFER,4231.95,C100333,94814.33,90582.39,C101411,8717.29,12949.24,13,670,0,2,1,1,0.9122292326362916,0.04463407588283332,0,0.0,-2.5951092,-1.0964509,-3.5718427,-0.5404966,-0.8045183,-2.7364674,-0.11599915
